position,rx phyrate,rx mcs,rx nss,noise,avg beacon rssi,diff rx bytes,diff rx packets
"7,-14",0,0,0,0,0,0,0,
"7,-13",0,0,0,0,0,0,0,
"7,-12",0,0,0,0,0,0,0,
"7,-11",0,0,0,0,0,0,0,
"7,-10",0,0,0,0,0,0,0,
"7,-9",0,0,0,0,0,0,0,
"7,-8",0,0,0,0,0,0,0,
"7,-7",0,0,0,0,0,0,0,
"7,-6",0,0,0,0,0,0,0,
"7,-5",0,0,0,0,0,0,0,
"7,-4",0,0,0,0,0,0,0,
"7,-3",0,0,0,0,0,0,0,
"7,-2",0,0,0,0,0,0,0,
"7,-1",0,0,0,0,0,0,0,
"7,0",0,0,0,0,0,0,0,
"7,1",0,0,0,0,0,0,0,
"7,2",0,0,0,0,0,0,0,
"7,3",0,0,0,0,0,0,0,
"7,4",0,0,0,0,0,0,0,
"7,5",0,0,0,0,0,0,0,
"7,6",0,0,0,0,0,0,0,
"7,7",0,0,0,0,0,0,0,
"7,8",0,0,0,0,0,0,0,
"7,9",0,0,0,0,0,0,0,
"7,10",0,0,0,0,0,0,0,
"7,11",0,0,0,0,0,0,0,
"7,12",0,0,0,0,0,0,0,
"7,13",0,0,0,0,0,0,0,
"7,14",0,0,0,0,0,0,0,
"7,15",0,0,0,0,0,0,0,
"7,16",0,0,0,0,0,0,0,
"7,17",0,0,0,0,0,0,0,
"7,18",0,0,0,0,0,0,0,
"7,19",0,0,0,0,0,0,0,
"7,20",0,0,0,0,0,0,0,
"7,21",0,0,0,0,0,0,0,
"7,22",0,0,0,0,0,0,0,
"7,23",0,0,0,0,0,0,0,
"7,24",0,0,0,0,0,0,0,
"7,25",0,0,0,0,0,0,0,
"7,26",0,0,0,0,0,0,0,
"8,-26",0,0,0,0,0,0,0,
"8,-25",0,0,0,0,0,0,0,
"8,-24",0,0,0,0,0,0,0,
"8,-23",0,0,0,0,0,0,0,
"8,-22",0,0,0,0,0,0,0,
"8,-21",0,0,0,0,0,0,0,
"8,-20",0,0,0,0,0,0,0,
"8,-19",0,0,0,0,0,0,0,
"8,-18",0,0,0,0,0,0,0,
"8,-17",0,0,0,0,0,0,0,
"8,-16",0,0,0,0,0,0,0,
"8,-15",0,0,0,0,0,0,0,
"8,-14",0,0,0,0,0,0,0,
"8,-13",0,0,0,0,0,0,0,
"8,-12",0,0,0,0,0,0,0,
"8,-11",0,0,0,0,0,0,0,
"8,-10",0,0,0,0,0,0,0,
"8,-9",0,0,0,0,0,0,0,
"8,-8",0,0,0,0,0,0,0,
"8,-7",0,0,0,0,0,0,0,
"8,-6",0,0,0,0,0,0,0,
"8,-5",0,0,0,0,0,0,0,
"8,-4",0,0,0,0,0,0,0,
"8,-3",0,0,0,0,0,0,0,
"8,-2",0,0,0,0,0,0,0,
"8,-1",0,0,0,0,0,0,0,
"8,0",0,0,0,0,0,0,0,
"8,1",0,0,0,0,0,0,0,
"8,2",0,0,0,0,0,0,0,
"8,3",0,0,0,0,0,0,0,
"8,4",0,0,0,0,0,0,0,
"8,5",0,0,0,0,0,0,0,
"8,6",0,0,0,0,0,0,0,
"8,7",0,0,0,0,0,0,0,
"8,8",0,0,0,0,0,0,0,
"8,9",0,0,0,0,0,0,0,
"8,10",0,0,0,0,0,0,0,
"8,11",0,0,0,0,0,0,0,
"8,12",0,0,0,0,0,0,0,
"8,13",0,0,0,0,0,0,0,
"8,14",0,0,0,0,0,0,0,
"8,15",0,0,0,0,0,0,0,
"8,16",0,0,0,0,0,0,0,
"8,17",0,0,0,0,0,0,0,
"8,18",0,0,0,0,0,0,0,
"8,19",0,0,0,0,0,0,0,
"8,20",0,0,0,0,0,0,0,
"8,21",0,0,0,0,0,0,0,
"8,22",0,0,0,0,0,0,0,
"8,23",0,0,0,0,0,0,0,
"8,24",0,0,0,0,0,0,0,
"8,25",0,0,0,0,0,0,0,
"8,26",0,0,0,0,0,0,0,
"9,-26",0,0,0,0,0,0,0,
"9,-25",0,0,0,0,0,0,0,
"9,-24",0,0,0,0,0,0,0,
"9,-23",0,0,0,0,0,0,0,
"9,-22",0,0,0,0,0,0,0,
"9,-21",0,0,0,0,0,0,0,
"9,-20",0,0,0,0,0,0,0,
"9,-19",0,0,0,0,0,0,0,
"9,-18",0,0,0,0,0,0,0,
"9,-17",0,0,0,0,0,0,0,
"9,-16",0,0,0,0,0,0,0,
"9,-15",0,0,0,0,0,0,0,
"9,-14",0,0,0,0,0,0,0,
"9,-13",0,0,0,0,0,0,0,
"9,-12",0,0,0,0,0,0,0,
"9,-11",0,0,0,0,0,0,0,
"9,-10",0,0,0,0,0,0,0,
"9,-9",0,0,0,0,0,0,0,
"9,-8",0,0,0,0,0,0,0,
"9,-7",0,0,0,0,0,0,0,
"9,-6",0,0,0,0,0,0,0,
"9,-5",0,0,0,0,0,0,0,
"9,-4",0,0,0,0,0,0,0,
"9,-3",0,0,0,0,0,0,0,
"9,-2",0,0,0,0,0,0,0,
"9,-1",0,0,0,0,0,0,0,
"9,0",0,0,0,0,0,0,0,
"9,1",0,0,0,0,0,0,0,
"9,2",0,0,0,0,0,0,0,
"9,3",0,0,0,0,0,0,0,
"9,4",0,0,0,0,0,0,0,
"9,5",0,0,0,0,0,0,0,
"9,6",0,0,0,0,0,0,0,
"9,7",0,0,0,0,0,0,0,
"9,8",0,0,0,0,0,0,0,
"9,9",0,0,0,0,0,0,0,
"9,10",0,0,0,0,0,0,0,
"9,11",0,0,0,0,0,0,0,
"9,12",0,0,0,0,0,0,0,
"9,13",0,0,0,0,0,0,0,
"9,14",0,0,0,0,0,0,0,
"9,15",0,0,0,0,0,0,0,
"9,16",0,0,0,0,0,0,0,
"9,17",0,0,0,0,0,0,0,
"9,18",0,0,0,0,0,0,0,
"9,19",0,0,0,0,0,0,0,
"9,20",0,0,0,0,0,0,0,
"9,21",0,0,0,0,0,0,0,
"9,22",0,0,0,0,0,0,0,
"9,23",0,0,0,0,0,0,0,
"9,24",0,0,0,0,0,0,0,
"9,25",0,0,0,0,0,0,0,
"9,26",0,0,0,0,0,0,0,
"10,-26",0,0,0,0,0,0,0,
"10,-25",0,0,0,0,0,0,0,
"10,-24",0,0,0,0,0,0,0,
"10,-23",0,0,0,0,0,0,0,
"10,-22",0,0,0,0,0,0,0,
"10,-21",0,0,0,0,0,0,0,
"10,-20",0,0,0,0,0,0,0,
"10,-19",0,0,0,0,0,0,0,
"10,-18",0,0,0,0,0,0,0,
"10,-17",0,0,0,0,0,0,0,
"10,-16",0,0,0,0,0,0,0,
"10,-15",0,0,0,0,0,0,0,
"10,-14",0,0,0,0,0,0,0,
"10,-13",0,0,0,0,0,0,0,
"10,-12",0,0,0,0,0,0,0,
"10,-11",0,0,0,0,0,0,0,
"10,-10",0,0,0,0,0,0,0,
"10,-9",0,0,0,0,0,0,0,
"10,-8",0,0,0,0,0,0,0,
"10,-7",0,0,0,0,0,0,0,
"10,-6",0,0,0,0,0,0,0,
"10,-5",0,0,0,0,0,0,0,
"10,-4",0,0,0,0,0,0,0,
"10,-3",0,0,0,0,0,0,0,
"10,-2",0,0,0,0,0,0,0,
"10,-1",0,0,0,0,0,0,0,
"10,0",0,0,0,0,0,0,0,
"10,1",0,0,0,0,0,0,0,
"10,2",0,0,0,0,0,0,0,
"10,3",0,0,0,0,0,0,0,
"10,4",0,0,0,0,0,0,0,
"10,5",0,0,0,0,0,0,0,
"10,6",0,0,0,0,0,0,0,
"10,7",0,0,0,0,0,0,0,
"10,8",0,0,0,0,0,0,0,
"10,9",0,0,0,0,0,0,0,
"10,10",0,0,0,0,0,0,0,
"10,11",0,0,0,0,0,0,0,
"10,12",0,0,0,0,0,0,0,
"10,13",0,0,0,0,0,0,0,
"10,14",0,0,0,0,0,0,0,
"10,15",0,0,0,0,0,0,0,
"10,16",0,0,0,0,0,0,0,
"10,17",0,0,0,0,0,0,0,
"10,18",0,0,0,0,0,0,0,
"10,19",0,0,0,0,0,0,0,
"10,20",0,0,0,0,0,0,0,
"10,21",0,0,0,0,0,0,0,
"10,22",0,0,0,0,0,0,0,
"10,23",0,0,0,0,0,0,0,
"10,24",0,0,0,0,0,0,0,
"10,25",0,0,0,0,0,0,0,
"10,26",0,0,0,0,0,0,0,
"11,-26",0,0,0,0,0,0,0,
"11,-25",0,0,0,0,0,0,0,
"11,-24",0,0,0,0,0,0,0,
"11,-23",0,0,0,0,0,0,0,
"11,-22",0,0,0,0,0,0,0,
"11,-21",0,0,0,0,0,0,0,
"11,-20",0,0,0,0,0,0,0,
"11,-19",0,0,0,0,0,0,0,
"11,-18",0,0,0,0,0,0,0,
"11,-17",0,0,0,0,0,0,0,
"11,-16",0,0,0,0,0,0,0,
"11,-15",0,0,0,0,0,0,0,
"11,-14",0,0,0,0,0,0,0,
"11,-13",0,0,0,0,0,0,0,
"11,-12",0,0,0,0,0,0,0,
"11,-11",0,0,0,0,0,0,0,
"11,-10",0,0,0,0,0,0,0,
"11,-9",0,0,0,0,0,0,0,
"11,-8",0,0,0,0,0,0,0,
"11,-7",0,0,0,0,0,0,0,
"11,-6",0,0,0,0,0,0,0,
"11,-5",0,0,0,0,0,0,0,
"11,-4",0,0,0,0,0,0,0,
"11,-3",0,0,0,0,0,0,0,
"11,-2",0,0,0,0,0,0,0,
"11,-1",0,0,0,0,0,0,0,
"11,0",0,0,0,0,0,0,0,
"11,1",0,0,0,0,0,0,0,
"11,2",0,0,0,0,0,0,0,
"11,3",0,0,0,0,0,0,0,
"11,4",0,0,0,0,0,0,0,
"11,5",0,0,0,0,0,0,0,
"11,6",0,0,0,0,0,0,0,
"11,7",0,0,0,0,0,0,0,
"11,8",0,0,0,0,0,0,0,
"11,9",0,0,0,0,0,0,0,
"11,10",0,0,0,0,0,0,0,
"11,11",0,0,0,0,0,0,0,
"11,12",0,0,0,0,0,0,0,
"11,13",0,0,0,0,0,0,0,
"11,14",0,0,0,0,0,0,0,
"11,15",0,0,0,0,0,0,0,
"11,16",0,0,0,0,0,0,0,
"11,17",0,0,0,0,0,0,0,
"11,18",0,0,0,0,0,0,0,
"11,19",0,0,0,0,0,0,0,
"11,20",0,0,0,0,0,0,0,
"11,21",0,0,0,0,0,0,0,
"11,22",0,0,0,0,0,0,0,
"11,23",0,0,0,0,0,0,0,
"11,24",0,0,0,0,0,0,0,
"11,25",0,0,0,0,0,0,0,
"11,26",0,0,0,0,0,0,0,
"12,-26",0,0,0,0,0,0,0,
"12,-25",0,0,0,0,0,0,0,
"12,-24",0,0,0,0,0,0,0,
"12,-23",0,0,0,0,0,0,0,
"12,-22",0,0,0,0,0,0,0,
"12,-21",0,0,0,0,0,0,0,
"12,-20",0,0,0,0,0,0,0,
"12,-19",0,0,0,0,0,0,0,
"12,-18",0,0,0,0,0,0,0,
"12,-17",0,0,0,0,0,0,0,
"12,-16",0,0,0,0,0,0,0,
"12,-15",0,0,0,0,0,0,0,
"12,-14",0,0,0,0,0,0,0,
"12,-13",0,0,0,0,0,0,0,
"12,-12",0,0,0,0,0,0,0,
"12,-11",0,0,0,0,0,0,0,
"12,-10",0,0,0,0,0,0,0,
"12,-9",0,0,0,0,0,0,0,
"12,-8",0,0,0,0,0,0,0,
"12,-7",0,0,0,0,0,0,0,
"12,-6",0,0,0,0,0,0,0,
"12,-5",0,0,0,0,0,0,0,
"12,-4",0,0,0,0,0,0,0,
"12,-3",0,0,0,0,0,0,0,
"12,-2",0,0,0,0,0,0,0,
"12,-1",0,0,0,0,0,0,0,
"12,0",0,0,0,0,0,0,0,
"12,1",0,0,0,0,0,0,0,
"12,2",0,0,0,0,0,0,0,
"12,3",0,0,0,0,0,0,0,
"12,4",0,0,0,0,0,0,0,
"12,5",0,0,0,0,0,0,0,
"12,6",0,0,0,0,0,0,0,
"12,7",0,0,0,0,0,0,0,
"12,8",0,0,0,0,0,0,0,
"12,9",0,0,0,0,0,0,0,
"12,10",0,0,0,0,0,0,0,
"12,11",0,0,0,0,0,0,0,
"12,12",0,0,0,0,0,0,0,
"12,13",0,0,0,0,0,0,0,
"12,14",0,0,0,0,0,0,0,
"12,15",0,0,0,0,0,0,0,
"12,16",0,0,0,0,0,0,0,
"12,17",0,0,0,0,0,0,0,
"12,18",0,0,0,0,0,0,0,
"12,19",0,0,0,0,0,0,0,
"12,20",0,0,0,0,0,0,0,
"12,21",0,0,0,0,0,0,0,
"12,22",0,0,0,0,0,0,0,
"12,23",0,0,0,0,0,0,0,
"12,24",0,0,0,0,0,0,0,
"12,25",0,0,0,0,0,0,0,
"12,26",0,0,0,0,0,0,0,
"13,-26",0,0,0,0,0,0,0,
"13,-25",0,0,0,0,0,0,0,
"13,-24",0,0,0,0,0,0,0,
"13,-23",0,0,0,0,0,0,0,
"13,-22",0,0,0,0,0,0,0,
"13,-21",0,0,0,0,0,0,0,
"13,-20",0,0,0,0,0,0,0,
"13,-19",0,0,0,0,0,0,0,
"13,-18",0,0,0,0,0,0,0,
"13,-17",0,0,0,0,0,0,0,
"13,-16",0,0,0,0,0,0,0,
"13,-15",0,0,0,0,0,0,0,
"13,-14",0,0,0,0,0,0,0,
"13,-13",0,0,0,0,0,0,0,
"13,-12",0,0,0,0,0,0,0,
"13,-11",0,0,0,0,0,0,0,
"13,-10",0,0,0,0,0,0,0,
"13,-9",0,0,0,0,0,0,0,
"13,-8",0,0,0,0,0,0,0,
"13,-7",0,0,0,0,0,0,0,
"13,-6",0,0,0,0,0,0,0,
"13,-5",0,0,0,0,0,0,0,
"13,-4",0,0,0,0,0,0,0,
"13,-3",0,0,0,0,0,0,0,
"13,-2",0,0,0,0,0,0,0,
"13,-1",0,0,0,0,0,0,0,
"13,0",0,0,0,0,0,0,0,
"13,1",0,0,0,0,0,0,0,
"13,2",0,0,0,0,0,0,0,
"13,3",0,0,0,0,0,0,0,
"13,4",0,0,0,0,0,0,0,
"13,5",0,0,0,0,0,0,0,
"13,6",0,0,0,0,0,0,0,
"13,7",0,0,0,0,0,0,0,
"13,8",0,0,0,0,0,0,0,
"13,9",0,0,0,0,0,0,0,
"13,10",0,0,0,0,0,0,0,
"13,11",0,0,0,0,0,0,0,
"13,12",0,0,0,0,0,0,0,
"13,13",0,0,0,0,0,0,0,
"13,14",0,0,0,0,0,0,0,
"13,15",0,0,0,0,0,0,0,
"13,16",0,0,0,0,0,0,0,
"13,17",0,0,0,0,0,0,0,
"13,18",0,0,0,0,0,0,0,
"13,19",0,0,0,0,0,0,0,
"13,20",0,0,0,0,0,0,0,
"13,21",0,0,0,0,0,0,0,
"13,22",0,0,0,0,0,0,0,
"13,23",0,0,0,0,0,0,0,
"13,24",0,0,0,0,0,0,0,
"13,25",0,0,0,0,0,0,0,
"13,26",0,0,0,0,0,0,0,
"14,-26",0,0,0,0,0,0,0,
"14,-25",0,0,0,0,0,0,0,
"14,-24",0,0,0,0,0,0,0,
"14,-23",0,0,0,0,0,0,0,
"14,-22",0,0,0,0,0,0,0,
"14,-21",0,0,0,0,0,0,0,
"14,-20",0,0,0,0,0,0,0,
"14,-19",0,0,0,0,0,0,0,
"14,-18",0,0,0,0,0,0,0,
"14,-17",0,0,0,0,0,0,0,
"14,-13",0,0,0,0,0,0,0,
"14,-12",0,0,0,0,0,0,0,
"14,-11",0,0,0,0,0,0,0,
"14,-10",0,0,0,0,0,0,0,
"14,-9",0,0,0,0,0,0,0,
"14,-8",0,0,0,0,0,0,0,
"14,-7",0,0,0,0,0,0,0,
"14,-6",0,0,0,0,0,0,0,
"14,-5",0,0,0,0,0,0,0,
"14,-4",0,0,0,0,0,0,0,
"14,-3",0,0,0,0,0,0,0,
"14,-2",0,0,0,0,0,0,0,
"14,-1",0,0,0,0,0,0,0,
"14,0",0,0,0,0,0,0,0,
"14,1",0,0,0,0,0,0,0,
"14,2",0,0,0,0,0,0,0,
"14,3",0,0,0,0,0,0,0,
"14,4",0,0,0,0,0,0,0,
"14,5",0,0,0,0,0,0,0,
"14,6",0,0,0,0,0,0,0,
"14,7",0,0,0,0,0,0,0,
"14,8",0,0,0,0,0,0,0,
"14,9",0,0,0,0,0,0,0,
"14,10",0,0,0,0,0,0,0,
"14,11",0,0,0,0,0,0,0,
"14,12",0,0,0,0,0,0,0,
"14,13",0,0,0,0,0,0,0,
"14,17",0,0,0,0,0,0,0,
"14,18",0,0,0,0,0,0,0,
"14,19",0,0,0,0,0,0,0,
"14,20",0,0,0,0,0,0,0,
"14,21",0,0,0,0,0,0,0,
"14,22",0,0,0,0,0,0,0,
"14,23",0,0,0,0,0,0,0,
"14,24",0,0,0,0,0,0,0,
"14,25",0,0,0,0,0,0,0,
"14,26",0,0,0,0,0,0,0,
"15,-26",0,0,0,0,0,0,0,
"15,-25",0,0,0,0,0,0,0,
"15,-24",0,0,0,0,0,0,0,
"15,-23",0,0,0,0,0,0,0,
"15,-22",0,0,0,0,0,0,0,
"15,-21",0,0,0,0,0,0,0,
"15,-20",0,0,0,0,0,0,0,
"15,-19",0,0,0,0,0,0,0,
"15,-18",0,0,0,0,0,0,0,
"15,-17",0,0,0,0,0,0,0,
"15,-13",0,0,0,0,0,0,0,
"15,-12",0,0,0,0,0,0,0,
"15,-11",0,0,0,0,0,0,0,
"15,-10",0,0,0,0,0,0,0,
"15,-9",0,0,0,0,0,0,0,
"15,-8",0,0,0,0,0,0,0,
"15,-7",0,0,0,0,0,0,0,
"15,-6",0,0,0,0,0,0,0,
"15,-5",0,0,0,0,0,0,0,
"15,-4",0,0,0,0,0,0,0,
"15,-3",0,0,0,0,0,0,0,
"15,-2",0,0,0,0,0,0,0,
"15,-1",0,0,0,0,0,0,0,
"15,0",0,0,0,0,0,0,0,
"15,1",0,0,0,0,0,0,0,
"15,2",0,0,0,0,0,0,0,
"15,3",0,0,0,0,0,0,0,
"15,4",0,0,0,0,0,0,0,
"15,5",0,0,0,0,0,0,0,
"15,6",0,0,0,0,0,0,0,
"15,7",0,0,0,0,0,0,0,
"15,8",0,0,0,0,0,0,0,
"15,9",0,0,0,0,0,0,0,
"15,10",0,0,0,0,0,0,0,
"15,11",0,0,0,0,0,0,0,
"15,12",0,0,0,0,0,0,0,
"15,13",0,0,0,0,0,0,0,
"15,17",0,0,0,0,0,0,0,
"15,18",0,0,0,0,0,0,0,
"15,19",0,0,0,0,0,0,0,
"15,20",0,0,0,0,0,0,0,
"15,21",0,0,0,0,0,0,0,
"15,22",0,0,0,0,0,0,0,
"15,23",0,0,0,0,0,0,0,
"15,24",0,0,0,0,0,0,0,
"15,25",0,0,0,0,0,0,0,
"15,26",0,0,0,0,0,0,0,
"16,-26",0,0,0,0,0,0,0,
"16,-25",0,0,0,0,0,0,0,
"16,-24",0,0,0,0,0,0,0,
"16,-23",0,0,0,0,0,0,0,
"16,-22",0,0,0,0,0,0,0,
"16,-21",0,0,0,0,0,0,0,
"16,-20",0,0,0,0,0,0,0,
"16,-19",0,0,0,0,0,0,0,
"16,-18",0,0,0,0,0,0,0,
"16,-17",0,0,0,0,0,0,0,
"16,-13",0,0,0,0,0,0,0,
"16,-12",0,0,0,0,0,0,0,
"16,-11",0,0,0,0,0,0,0,
"16,-10",0,0,0,0,0,0,0,
"16,-9",0,0,0,0,0,0,0,
"16,-8",0,0,0,0,0,0,0,
"16,-7",0,0,0,0,0,0,0,
"16,-6",0,0,0,0,0,0,0,
"16,-5",0,0,0,0,0,0,0,
"16,-4",0,0,0,0,0,0,0,
"16,-3",0,0,0,0,0,0,0,
"16,-2",0,0,0,0,0,0,0,
"16,-1",0,0,0,0,0,0,0,
"16,0",0,0,0,0,0,0,0,
"16,1",0,0,0,0,0,0,0,
"16,2",0,0,0,0,0,0,0,
"16,3",0,0,0,0,0,0,0,
"16,4",0,0,0,0,0,0,0,
"16,5",0,0,0,0,0,0,0,
"16,6",0,0,0,0,0,0,0,
"16,7",0,0,0,0,0,0,0,
"16,8",0,0,0,0,0,0,0,
"16,9",0,0,0,0,0,0,0,
"16,10",0,0,0,0,0,0,0,
"16,11",0,0,0,0,0,0,0,
"16,12",0,0,0,0,0,0,0,
"16,13",0,0,0,0,0,0,0,
"16,17",0,0,0,0,0,0,0,
"16,18",0,0,0,0,0,0,0,
"16,19",0,0,0,0,0,0,0,
"16,20",0,0,0,0,0,0,0,
"16,21",0,0,0,0,0,0,0,
"16,22",0,0,0,0,0,0,0,
"16,23",0,0,0,0,0,0,0,
"16,24",0,0,0,0,0,0,0,
"16,25",0,0,0,0,0,0,0,
"16,26",0,0,0,0,0,0,0,
"17,-26",0,0,0,0,0,0,0,
"17,-25",0,0,0,0,0,0,0,
"17,-24",0,0,0,0,0,0,0,
"17,-23",0,0,0,0,0,0,0,
"17,-22",0,0,0,0,0,0,0,
"17,-21",0,0,0,0,0,0,0,
"17,-20",0,0,0,0,0,0,0,
"17,-19",0,0,0,0,0,0,0,
"17,-18",0,0,0,0,0,0,0,
"17,-17",0,0,0,0,0,0,0,
"17,-16",0,0,0,0,0,0,0,
"17,-15",0,0,0,0,0,0,0,
"17,-14",0,0,0,0,0,0,0,
"17,-13",0,0,0,0,0,0,0,
"17,-12",0,0,0,0,0,0,0,
"17,-11",0,0,0,0,0,0,0,
"17,-10",0,0,0,0,0,0,0,
"17,-9",0,0,0,0,0,0,0,
"17,-8",0,0,0,0,0,0,0,
"17,-7",0,0,0,0,0,0,0,
"17,-6",0,0,0,0,0,0,0,
"17,-5",0,0,0,0,0,0,0,
"17,-4",0,0,0,0,0,0,0,
"17,-3",0,0,0,0,0,0,0,
"17,-2",0,0,0,0,0,0,0,
"17,-1",0,0,0,0,0,0,0,
"17,0",0,0,0,0,0,0,0,
"17,1",0,0,0,0,0,0,0,
"17,2",0,0,0,0,0,0,0,
"17,3",0,0,0,0,0,0,0,
"17,4",0,0,0,0,0,0,0,
"17,5",0,0,0,0,0,0,0,
"17,6",0,0,0,0,0,0,0,
"17,7",0,0,0,0,0,0,0,
"17,8",0,0,0,0,0,0,0,
"17,9",0,0,0,0,0,0,0,
"17,10",0,0,0,0,0,0,0,
"17,11",0,0,0,0,0,0,0,
"17,12",0,0,0,0,0,0,0,
"17,13",0,0,0,0,0,0,0,
"17,14",0,0,0,0,0,0,0,
"17,15",0,0,0,0,0,0,0,
"17,16",0,0,0,0,0,0,0,
"17,17",0,0,0,0,0,0,0,
"17,18",0,0,0,0,0,0,0,
"17,19",0,0,0,0,0,0,0,
"17,20",0,0,0,0,0,0,0,
"17,21",0,0,0,0,0,0,0,
"17,22",0,0,0,0,0,0,0,
"17,23",0,0,0,0,0,0,0,
"17,24",0,0,0,0,0,0,0,
"17,25",0,0,0,0,0,0,0,
"17,26",0,0,0,0,0,0,0,
"18,-26",0,0,0,0,0,0,0,
"18,-25",0,0,0,0,0,0,0,
"18,-24",0,0,0,0,0,0,0,
"18,-23",0,0,0,0,0,0,0,
"18,-22",0,0,0,0,0,0,0,
"18,-21",0,0,0,0,0,0,0,
"18,-20",0,0,0,0,0,0,0,
"18,-19",0,0,0,0,0,0,0,
"18,-18",0,0,0,0,0,0,0,
"18,-17",0,0,0,0,0,0,0,
"18,-16",0,0,0,0,0,0,0,
"18,-15",0,0,0,0,0,0,0,
"18,-14",0,0,0,0,0,0,0,
"18,-13",0,0,0,0,0,0,0,
"18,-12",0,0,0,0,0,0,0,
"18,-11",0,0,0,0,0,0,0,
"18,-10",0,0,0,0,0,0,0,
"18,-9",0,0,0,0,0,0,0,
"18,-8",0,0,0,0,0,0,0,
"18,-7",0,0,0,0,0,0,0,
"18,-6",0,0,0,0,0,0,0,
"18,-5",0,0,0,0,0,0,0,
"18,-4",0,0,0,0,0,0,0,
"18,-3",0,0,0,0,0,0,0,
"18,-2",0,0,0,0,0,0,0,
"18,-1",0,0,0,0,0,0,0,
"18,0",0,0,0,0,0,0,0,
"18,1",0,0,0,0,0,0,0,
"18,2",0,0,0,0,0,0,0,
"18,3",0,0,0,0,0,0,0,
"18,4",0,0,0,0,0,0,0,
"18,5",0,0,0,0,0,0,0,
"18,6",0,0,0,0,0,0,0,
"18,7",0,0,0,0,0,0,0,
"18,8",0,0,0,0,0,0,0,
"18,9",0,0,0,0,0,0,0,
"18,10",0,0,0,0,0,0,0,
"18,11",0,0,0,0,0,0,0,
"18,12",0,0,0,0,0,0,0,
"18,13",0,0,0,0,0,0,0,
"18,14",0,0,0,0,0,0,0,
"18,15",0,0,0,0,0,0,0,
"18,16",0,0,0,0,0,0,0,
"18,17",0,0,0,0,0,0,0,
"18,18",0,0,0,0,0,0,0,
"18,19",0,0,0,0,0,0,0,
"18,20",0,0,0,0,0,0,0,
"18,21",0,0,0,0,0,0,0,
"18,22",0,0,0,0,0,0,0,
"18,23",0,0,0,0,0,0,0,
"18,24",0,0,0,0,0,0,0,
"18,25",0,0,0,0,0,0,0,
"18,26",0,0,0,0,0,0,0,
"19,-26",0,0,0,0,0,0,0,
"19,-25",0,0,0,0,0,0,0,
"19,-24",0,0,0,0,0,0,0,
"19,-23",0,0,0,0,0,0,0,
"19,-22",0,0,0,0,0,0,0,
"19,-21",0,0,0,0,0,0,0,
"19,-20",0,0,0,0,0,0,0,
"19,-19",0,0,0,0,0,0,0,
"19,-18",0,0,0,0,0,0,0,
"19,-17",0,0,0,0,0,0,0,
"19,-16",0,0,0,0,0,0,0,
"19,-15",0,0,0,0,0,0,0,
"19,-14",0,0,0,0,0,0,0,
"19,-13",0,0,0,0,0,0,0,
"19,-12",0,0,0,0,0,0,0,
"19,-11",0,0,0,0,0,0,0,
"19,-10",0,0,0,0,0,0,0,
"19,-9",0,0,0,0,0,0,0,
"19,-8",0,0,0,0,0,0,0,
"19,-7",0,0,0,0,0,0,0,
"19,-6",0,0,0,0,0,0,0,
"19,-5",0,0,0,0,0,0,0,
"19,-4",0,0,0,0,0,0,0,
"19,-3",0,0,0,0,0,0,0,
"19,-2",0,0,0,0,0,0,0,
"19,-1",0,0,0,0,0,0,0,
"19,0",0,0,0,0,0,0,0,
"19,1",0,0,0,0,0,0,0,
"19,2",0,0,0,0,0,0,0,
"19,3",0,0,0,0,0,0,0,
"19,4",0,0,0,0,0,0,0,
"19,5",0,0,0,0,0,0,0,
"19,6",0,0,0,0,0,0,0,
"19,7",0,0,0,0,0,0,0,
"19,8",0,0,0,0,0,0,0,
"19,9",0,0,0,0,0,0,0,
"19,10",0,0,0,0,0,0,0,
"19,11",0,0,0,0,0,0,0,
"19,12",0,0,0,0,0,0,0,
"19,13",0,0,0,0,0,0,0,
"19,14",0,0,0,0,0,0,0,
"19,15",0,0,0,0,0,0,0,
"19,16",0,0,0,0,0,0,0,
"19,17",0,0,0,0,0,0,0,
"19,18",0,0,0,0,0,0,0,
"19,19",0,0,0,0,0,0,0,
"19,20",0,0,0,0,0,0,0,
"19,21",0,0,0,0,0,0,0,
"19,22",0,0,0,0,0,0,0,
"19,23",0,0,0,0,0,0,0,
"19,24",0,0,0,0,0,0,0,
"19,25",0,0,0,0,0,0,0,
"19,26",0,0,0,0,0,0,0,
"20,-26",0,0,0,0,0,0,0,
"20,-25",0,0,0,0,0,0,0,
"20,-24",0,0,0,0,0,0,0,
"20,-23",0,0,0,0,0,0,0,
"20,-22",0,0,0,0,0,0,0,
"20,-21",0,0,0,0,0,0,0,
"20,-20",0,0,0,0,0,0,0,
"20,-19",0,0,0,0,0,0,0,
"20,-18",0,0,0,0,0,0,0,
"20,-17",0,0,0,0,0,0,0,
"20,-16",0,0,0,0,0,0,0,
"20,-15",0,0,0,0,0,0,0,
"20,-14",0,0,0,0,0,0,0,
"20,-13",0,0,0,0,0,0,0,
"20,-12",0,0,0,0,0,0,0,
"20,-11",0,0,0,0,0,0,0,
"20,-10",0,0,0,0,0,0,0,
"20,-9",0,0,0,0,0,0,0,
"20,-8",0,0,0,0,0,0,0,
"20,-7",0,0,0,0,0,0,0,
"20,-6",0,0,0,0,0,0,0,
